,net_load,DA_load,actual_load,DA_solar,DA_wind,actual_solar,actual_wind
2022-01-12 13:00:00+00:00,69695.0,75950.0,75826.0,4474.77,2099.37,4351.0,1780.0
2022-01-12 14:00:00+00:00,68963.0,73150.0,73890.0,3187.95,2146.89,3120.0,1807.0
2022-01-12 15:00:00+00:00,70205.0,72450.0,73290.0,1364.21,2195.14,1256.0,1829.0
2022-01-12 16:00:00+00:00,73761.0,73850.0,76133.0,119.22,2503.81,251.0,2121.0
2022-01-12 17:00:00+00:00,78298.0,78700.0,80765.0,0.0,2812.42,0.0,2467.0
2022-01-12 18:00:00+00:00,78446.0,80800.0,81250.0,0.0,3121.24,0.0,2804.0
2022-01-12 19:00:00+00:00,74343.0,77150.0,77344.0,0.0,3123.11,0.0,3001.0
2022-01-12 20:00:00+00:00,70504.0,72900.0,73524.0,0.0,3125.28,0.0,3020.0
2022-01-12 21:00:00+00:00,70026.0,71000.0,73061.0,0.0,3127.44,0.0,3035.0
2022-01-12 22:00:00+00:00,70225.0,73400.0,73383.0,0.0,3123.07,0.0,3158.0
2022-01-12 23:00:00+00:00,69563.0,72000.0,72741.0,0.0,3026.52,0.0,3178.0
2022-01-13 00:00:00+00:00,67282.0,69850.0,70233.0,0.0,3086.72,0.0,2951.0
2022-01-13 01:00:00+00:00,48213.0,69450.0,51088.0,0.0,2918.03,0.0,2875.0
2022-01-13 02:00:00+00:00,64275.0,67350.0,67051.0,0.0,2749.72,0.0,2776.0
2022-01-13 03:00:00+00:00,63834.0,66250.0,66521.0,0.0,2582.4,0.0,2687.0
2022-01-13 04:00:00+00:00,66550.0,68050.0,69054.0,0.0,2435.16,0.0,2504.0
2022-01-13 05:00:00+00:00,71717.0,72950.0,74203.0,0.0,2289.05,0.0,2486.0
2022-01-13 06:00:00+00:00,77020.0,79900.0,79621.0,0.0,2143.49,0.0,2601.0
2022-01-13 07:00:00+00:00,79999.0,83650.0,82852.0,0.0,2065.77,270.0,2583.0
2022-01-13 08:00:00+00:00,79792.0,83750.0,83405.0,342.47,1988.27,1130.0,2483.0
2022-01-13 09:00:00+00:00,77930.0,83350.0,82864.0,1793.44,1911.53,2841.0,2093.0
2022-01-13 10:00:00+00:00,76274.0,82600.0,82200.0,3463.27,1887.8,4133.0,1793.0
2022-01-13 11:00:00+00:00,75313.0,82250.0,81907.0,4587.29,1865.77,4831.0,1763.0
2022-01-13 12:00:00+00:00,72427.0,81150.0,79119.0,4932.39,1845.51,4930.0,1762.0
2022-01-13 13:00:00+00:00,69775.0,77800.0,75924.0,4366.3,1933.98,4396.0,1753.0
2022-01-13 14:00:00+00:00,69000.0,75000.0,73714.0,3070.0,2023.54,3001.0,1713.0
2022-01-13 15:00:00+00:00,70351.0,74300.0,73367.0,1313.57,2114.26,1188.0,1828.0
2022-01-13 16:00:00+00:00,74068.0,76450.0,76559.0,119.41,2398.74,256.0,2235.0
2022-01-13 17:00:00+00:00,79153.0,81650.0,81838.0,0.0,2684.06,0.0,2685.0
2022-01-13 18:00:00+00:00,79650.0,83500.0,82496.0,0.0,2969.48,0.0,2846.0
2022-01-13 19:00:00+00:00,76232.0,79850.0,78951.0,0.0,2869.87,0.0,2719.0
2022-01-13 20:00:00+00:00,72584.0,75500.0,75230.0,0.0,2770.76,0.0,2646.0
2022-01-13 21:00:00+00:00,72277.0,73550.0,74861.0,0.0,2671.41,0.0,2584.0
2022-01-13 22:00:00+00:00,72710.0,75850.0,75031.0,0.0,2364.53,0.0,2321.0
2022-01-13 23:00:00+00:00,70842.0,72850.0,72835.0,0.0,2210.83,0.0,1993.0
2022-01-14 00:00:00+00:00,70394.0,70850.0,72093.0,0.0,1997.87,0.0,1699.0
2022-01-14 01:00:00+00:00,69787.0,70850.0,71413.0,0.0,1849.33,0.0,1626.0
2022-01-14 02:00:00+00:00,67841.0,68750.0,69319.0,0.0,1701.36,0.0,1478.0
2022-01-14 03:00:00+00:00,67437.0,68050.0,68814.0,0.0,1553.57,0.0,1377.0
2022-01-14 04:00:00+00:00,70173.0,69150.0,71562.0,0.0,1588.83,0.0,1389.0
2022-01-14 05:00:00+00:00,75824.0,73750.0,77140.0,0.0,1624.78,0.0,1316.0
2022-01-14 06:00:00+00:00,81792.0,80100.0,83059.0,0.0,1661.67,0.0,1267.0
2022-01-14 07:00:00+00:00,84693.0,83950.0,86122.0,0.0,1664.4,280.0,1149.0
2022-01-14 08:00:00+00:00,83970.0,84650.0,86279.0,417.62,1666.88,1173.0,1136.0
2022-01-14 09:00:00+00:00,80827.0,83650.0,84814.0,2106.48,1669.93,2874.0,1113.0
2022-01-14 10:00:00+00:00,77813.0,82700.0,83084.0,3917.67,1521.04,4287.0,984.0
2022-01-14 11:00:00+00:00,76282.0,81900.0,82263.0,4997.74,1373.02,5156.0,825.0
2022-01-14 12:00:00+00:00,72699.0,80750.0,78793.0,5275.62,1225.38,5358.0,736.0
2022-01-14 13:00:00+00:00,69691.0,77000.0,75199.0,4708.0,1112.67,4809.0,699.0
2022-01-14 14:00:00+00:00,68591.0,74100.0,72589.0,3358.87,1000.52,3323.0,675.0
2022-01-14 15:00:00+00:00,69708.0,73000.0,71744.0,1464.44,888.25,1350.0,686.0
2022-01-14 16:00:00+00:00,74552.0,74950.0,75513.0,137.73,942.72,267.0,694.0
2022-01-14 17:00:00+00:00,79954.0,79800.0,80708.0,0.0,997.42,0.0,754.0
2022-01-14 18:00:00+00:00,80363.0,81300.0,81186.0,0.0,1052.27,0.0,823.0
2022-01-14 19:00:00+00:00,77084.0,78000.0,77944.0,0.0,1077.46,0.0,860.0
2022-01-14 20:00:00+00:00,73810.0,74250.0,74679.0,0.0,1102.87,0.0,869.0
2022-01-14 21:00:00+00:00,73747.0,72700.0,74679.0,0.0,1128.04,0.0,932.0
2022-01-14 22:00:00+00:00,73955.0,75650.0,74956.0,0.0,1243.13,0.0,1001.0
2022-01-14 23:00:00+00:00,73869.0,73550.0,74956.0,0.0,1062.82,0.0,1087.0
2022-01-15 00:00:00+00:00,70330.0,71050.0,71470.0,0.0,1091.99,0.0,1140.0
2022-01-15 01:00:00+00:00,69019.0,70350.0,70207.0,0.0,1143.64,0.0,1188.0
2022-01-15 02:00:00+00:00,66183.0,67600.0,67569.0,0.0,1195.77,0.0,1386.0
2022-01-15 03:00:00+00:00,64789.0,66300.0,66286.0,0.0,1247.75,0.0,1497.0
2022-01-15 04:00:00+00:00,65621.0,66700.0,67175.0,0.0,1382.21,0.0,1554.0
2022-01-15 05:00:00+00:00,67581.0,68700.0,69271.0,0.0,1517.25,0.0,1690.0
2022-01-15 06:00:00+00:00,70099.0,71300.0,71808.0,0.0,1652.92,0.0,1709.0
2022-01-15 07:00:00+00:00,72937.0,74500.0,74658.0,0.0,1755.89,267.0,1454.0
2022-01-15 08:00:00+00:00,74403.0,77250.0,76955.0,432.64,1858.82,1255.0,1297.0
2022-01-15 09:00:00+00:00,73142.0,78750.0,77412.0,2119.0,1961.64,3138.0,1132.0
2022-01-15 10:00:00+00:00,71557.0,78100.0,77020.0,3887.13,1635.24,4533.0,930.0
2022-01-15 11:00:00+00:00,71499.0,78300.0,77449.0,4956.15,1309.32,5175.0,775.0
2022-01-15 12:00:00+00:00,68502.0,77050.0,74449.0,5197.49,984.05,5169.0,778.0
2022-01-15 13:00:00+00:00,65210.0,72750.0,70521.0,4693.03,901.47,4530.0,781.0
2022-01-15 14:00:00+00:00,64329.0,69750.0,68254.0,3328.78,818.81,3163.0,762.0
2022-01-15 15:00:00+00:00,65724.0,68300.0,67851.0,1465.94,735.89,1339.0,788.0
2022-01-15 16:00:00+00:00,70035.0,70400.0,71170.0,143.31,921.35,302.0,833.0
2022-01-15 17:00:00+00:00,75204.0,75500.0,76117.0,0.0,1107.07,0.0,913.0
2022-01-15 18:00:00+00:00,76426.0,77750.0,77429.0,0.0,1292.95,0.0,1003.0
2022-01-15 19:00:00+00:00,73846.0,75650.0,74905.0,0.0,1278.61,0.0,1059.0
2022-01-15 20:00:00+00:00,71291.0,72650.0,72531.0,0.0,1264.39,0.0,1240.0
2022-01-15 21:00:00+00:00,71537.0,71500.0,72808.0,0.0,1250.38,0.0,1271.0
2022-01-15 22:00:00+00:00,72237.0,74750.0,73658.0,0.0,1327.01,0.0,1421.0
2022-01-15 23:00:00+00:00,72196.0,72550.0,73658.0,0.0,1478.69,0.0,1462.0
2022-01-16 00:00:00+00:00,68534.0,69800.0,70066.0,0.0,1570.02,0.0,1532.0
2022-01-16 01:00:00+00:00,66944.0,68850.0,68688.0,0.0,1818.06,0.0,1744.0
2022-01-16 02:00:00+00:00,64033.0,65650.0,65945.0,0.0,2066.41,0.0,1912.0
2022-01-16 03:00:00+00:00,62554.0,63800.0,64545.0,0.0,2314.48,0.0,1991.0
2022-01-16 04:00:00+00:00,62781.0,63600.0,64828.0,0.0,2474.79,0.0,2047.0
2022-01-16 05:00:00+00:00,63515.0,64800.0,65730.0,0.0,2635.67,0.0,2215.0
2022-01-16 06:00:00+00:00,64662.0,66200.0,67152.0,0.0,2797.11,0.0,2490.0
2022-01-16 07:00:00+00:00,66057.0,68000.0,69146.0,0.0,3112.63,307.0,2782.0
2022-01-16 08:00:00+00:00,67576.0,70500.0,71540.0,422.37,3427.96,1105.0,2859.0
2022-01-16 09:00:00+00:00,67861.0,73000.0,73336.0,1904.91,3743.17,2605.0,2870.0
2022-01-16 10:00:00+00:00,67376.0,73950.0,74101.0,3386.0,3736.51,3738.0,2987.0
2022-01-16 11:00:00+00:00,68170.0,74950.0,75501.0,4306.36,3730.24,4226.0,3105.0
2022-01-16 12:00:00+00:00,65243.0,74000.0,72467.0,4572.04,3724.28,4245.0,2979.0
2022-01-16 13:00:00+00:00,61871.0,69500.0,68546.0,4150.97,3662.36,3742.0,2933.0
2022-01-16 14:00:00+00:00,61067.0,66700.0,66449.0,2984.33,3600.51,2642.0,2740.0
2022-01-16 15:00:00+00:00,62341.0,65500.0,66140.0,1342.59,3538.55,1160.0,2639.0
2022-01-16 16:00:00+00:00,66458.0,67350.0,69309.0,139.56,3371.92,294.0,2557.0
2022-01-16 17:00:00+00:00,71934.0,73100.0,74470.0,0.0,3205.23,0.0,2536.0
2022-01-16 18:00:00+00:00,73510.0,76100.0,76037.0,0.0,3038.66,0.0,2527.0
2022-01-16 19:00:00+00:00,71405.0,74050.0,73693.0,0.0,2872.38,0.0,2288.0
2022-01-16 20:00:00+00:00,68919.0,71100.0,70987.0,0.0,2706.05,0.0,2068.0
2022-01-16 21:00:00+00:00,68621.0,69650.0,70626.0,0.0,2539.73,0.0,2005.0
2022-01-16 22:00:00+00:00,69167.0,72350.0,71105.0,0.0,2388.19,0.0,1938.0
2022-01-16 23:00:00+00:00,69297.0,69950.0,71105.0,0.0,1955.16,0.0,1808.0
2022-01-17 00:00:00+00:00,65945.0,67850.0,67627.0,0.0,1813.39,0.0,1682.0
2022-01-17 01:00:00+00:00,65187.0,67150.0,66840.0,0.0,1744.58,0.0,1653.0
2022-01-17 02:00:00+00:00,62885.0,64950.0,64524.0,0.0,1675.43,0.0,1639.0
2022-01-17 03:00:00+00:00,62218.0,63800.0,63871.0,0.0,1607.45,0.0,1653.0
2022-01-17 04:00:00+00:00,65098.0,66050.0,66662.0,0.0,1563.75,0.0,1564.0
2022-01-17 05:00:00+00:00,70655.0,70550.0,72290.0,0.0,1520.81,0.0,1635.0
2022-01-17 06:00:00+00:00,76068.0,76550.0,77794.0,0.0,1480.88,0.0,1726.0
2022-01-17 07:00:00+00:00,78741.0,80350.0,80781.0,0.0,1507.86,289.0,1751.0
2022-01-17 08:00:00+00:00,78953.0,81400.0,81568.0,389.07,1538.72,969.0,1646.0
2022-01-17 09:00:00+00:00,77167.0,81150.0,80988.0,1669.2,1573.36,2204.0,1617.0
2022-01-17 10:00:00+00:00,76035.0,80600.0,80663.0,2881.92,1554.81,3120.0,1508.0
2022-01-17 11:00:00+00:00,75613.0,80700.0,80847.0,3856.76,1537.63,3655.0,1579.0
2022-01-17 12:00:00+00:00,,79800.0,,4278.85,1521.59,3629.0,1603.0
2022-01-17 13:00:00+00:00,70897.0,76150.0,75702.0,4178.52,1457.67,3149.0,1656.0
2022-01-17 14:00:00+00:00,69872.0,73750.0,73578.0,3148.53,1394.53,2143.0,1563.0
2022-01-17 15:00:00+00:00,70959.0,72650.0,73578.0,1452.31,1333.45,1018.0,1601.0
2022-01-17 16:00:00+00:00,73456.0,73750.0,75355.0,156.08,1470.38,214.0,1685.0
2022-01-17 17:00:00+00:00,78539.0,78900.0,80280.0,0.0,1608.81,0.0,1741.0
2022-01-17 18:00:00+00:00,78859.0,81600.0,80686.0,0.0,1747.28,0.0,1827.0
2022-01-17 19:00:00+00:00,74517.0,77500.0,76366.0,0.0,1854.26,0.0,1849.0
2022-01-17 20:00:00+00:00,70337.0,73550.0,72206.0,0.0,1962.45,0.0,1869.0
2022-01-17 21:00:00+00:00,69640.0,71850.0,71552.0,0.0,2070.37,0.0,1912.0
2022-01-17 22:00:00+00:00,69295.0,73800.0,71473.0,0.0,2107.5,0.0,2178.0
2022-01-17 23:00:00+00:00,69038.0,71750.0,71473.0,0.0,2093.5,0.0,2435.0
2022-01-18 00:00:00+00:00,65954.0,69550.0,68351.0,0.0,2185.39,0.0,2397.0
2022-01-18 01:00:00+00:00,65065.0,69400.0,67459.0,0.0,2336.99,0.0,2394.0
2022-01-18 02:00:00+00:00,62951.0,67000.0,65302.0,0.0,2488.77,0.0,2351.0
2022-01-18 03:00:00+00:00,62151.0,66000.0,64561.0,0.0,2640.86,0.0,2410.0
2022-01-18 04:00:00+00:00,64706.0,67900.0,67230.0,0.0,2705.63,0.0,2524.0
2022-01-18 05:00:00+00:00,69956.0,72550.0,72594.0,0.0,2771.51,0.0,2638.0
2022-01-18 06:00:00+00:00,75755.0,79150.0,78589.0,0.0,2837.66,0.0,2834.0
2022-01-18 07:00:00+00:00,77947.0,82950.0,81335.0,0.0,2939.74,269.0,3119.0
2022-01-18 08:00:00+00:00,77731.0,83300.0,81916.0,429.29,3041.45,962.0,3223.0
2022-01-18 09:00:00+00:00,76005.0,82600.0,81268.0,1870.26,3145.4,2239.0,3024.0
2022-01-18 10:00:00+00:00,74605.0,82000.0,80605.0,3323.28,3148.17,3239.0,2761.0
2022-01-18 11:00:00+00:00,73630.0,81850.0,80204.0,4197.46,3152.77,3738.0,2836.0
2022-01-18 12:00:00+00:00,71008.0,80950.0,77637.0,4559.26,3158.74,3675.0,2954.0
2022-01-18 13:00:00+00:00,68659.0,77850.0,74937.0,4189.68,3151.37,3199.0,3079.0
2022-01-18 14:00:00+00:00,67838.0,75000.0,73030.0,3076.13,3144.75,2193.0,2999.0
2022-01-18 15:00:00+00:00,69062.0,73600.0,72713.0,1437.27,3138.29,908.0,2743.0
2022-01-18 16:00:00+00:00,72298.0,75450.0,75304.0,150.98,3211.0,238.0,2768.0
2022-01-18 17:00:00+00:00,77092.0,80500.0,79979.0,0.0,3284.05,0.0,2887.0
2022-01-18 18:00:00+00:00,77723.0,82700.0,80470.0,0.0,3357.5,0.0,2747.0
2022-01-18 19:00:00+00:00,74050.0,79000.0,76624.0,0.0,3032.7,0.0,2574.0
2022-01-18 20:00:00+00:00,70261.0,74800.0,72670.0,0.0,2708.05,0.0,2409.0
2022-01-18 21:00:00+00:00,69642.0,72700.0,71881.0,0.0,2383.7,0.0,2239.0
2022-01-18 22:00:00+00:00,69454.0,74950.0,71816.0,0.0,2365.85,0.0,2362.0
2022-01-18 23:00:00+00:00,69599.0,70050.0,71816.0,0.0,1577.25,0.0,2217.0
2022-01-19 00:00:00+00:00,66413.0,68100.0,68443.0,0.0,1580.16,0.0,2030.0
2022-01-19 01:00:00+00:00,65464.0,68150.0,67346.0,0.0,1575.94,0.0,1882.0
2022-01-19 02:00:00+00:00,63274.0,65650.0,65106.0,0.0,1574.12,0.0,1832.0
2022-01-19 03:00:00+00:00,62560.0,64550.0,64248.0,0.0,1574.73,0.0,1688.0
2022-01-19 04:00:00+00:00,65195.0,66250.0,66832.0,0.0,1568.02,0.0,1637.0
2022-01-19 05:00:00+00:00,70012.0,70750.0,71844.0,0.0,1563.68,0.0,1832.0
2022-01-19 06:00:00+00:00,74641.0,76800.0,76763.0,0.0,1560.48,0.0,2122.0
2022-01-19 07:00:00+00:00,,80850.0,,0.0,1888.11,241.0,2407.0
2022-01-19 08:00:00+00:00,,82000.0,,398.21,2216.75,654.0,2519.0
2022-01-19 09:00:00+00:00,76866.0,81750.0,80728.0,1578.71,2545.14,1331.0,2531.0
2022-01-19 10:00:00+00:00,76697.0,81500.0,81167.0,2607.21,2871.89,1817.0,2653.0
2022-01-19 11:00:00+00:00,77017.0,81500.0,81849.0,3189.71,3199.74,2080.0,2752.0
2022-01-19 12:00:00+00:00,75376.0,80900.0,80234.0,3405.19,3528.51,1954.0,2904.0
2022-01-19 13:00:00+00:00,73244.0,78350.0,77988.0,3074.99,3917.29,1682.0,3062.0
2022-01-19 14:00:00+00:00,71322.0,75450.0,75841.0,2221.6,4304.85,1137.0,3382.0
2022-01-19 15:00:00+00:00,71015.0,74150.0,75222.0,1069.12,4690.93,550.0,3657.0
2022-01-19 16:00:00+00:00,72624.0,75200.0,76643.0,137.49,4689.16,214.0,3805.0
2022-01-19 17:00:00+00:00,76343.0,79450.0,80280.0,0.0,4688.12,0.0,3937.0
2022-01-19 18:00:00+00:00,76266.0,81650.0,80144.0,0.0,4688.8,0.0,3878.0
2022-01-19 19:00:00+00:00,71740.0,77150.0,75557.0,0.0,4699.23,0.0,3817.0
2022-01-19 20:00:00+00:00,67150.0,72650.0,71206.0,0.0,4709.76,0.0,4056.0
2022-01-19 21:00:00+00:00,65914.0,70250.0,70323.0,0.0,4720.6,0.0,4409.0
2022-01-19 22:00:00+00:00,66129.0,71700.0,70226.0,0.0,4630.36,0.0,4097.0
2022-01-19 23:00:00+00:00,66633.0,70900.0,70226.0,0.0,4063.28,0.0,3593.0
2022-01-20 00:00:00+00:00,63444.0,68650.0,66693.0,0.0,4029.04,0.0,3249.0
2022-01-20 01:00:00+00:00,62729.0,67850.0,65856.0,0.0,3901.2,0.0,3127.0
2022-01-20 02:00:00+00:00,60381.0,65000.0,63529.0,0.0,3772.0,0.0,3148.0
2022-01-20 03:00:00+00:00,59660.0,63550.0,62928.0,0.0,3642.99,0.0,3268.0
2022-01-20 04:00:00+00:00,62261.0,65450.0,65445.0,0.0,3621.88,0.0,3184.0
2022-01-20 05:00:00+00:00,67735.0,70200.0,70878.0,0.0,3600.42,0.0,3143.0
2022-01-20 06:00:00+00:00,73524.0,77350.0,76851.0,0.0,3577.69,0.0,3327.0
2022-01-20 07:00:00+00:00,75927.0,81100.0,79572.0,0.0,3512.12,255.0,3390.0
2022-01-20 08:00:00+00:00,76237.0,81300.0,80350.0,411.41,3447.43,943.0,3170.0
2022-01-20 09:00:00+00:00,74998.0,81050.0,79760.0,1679.86,3382.92,1978.0,2784.0
2022-01-20 10:00:00+00:00,73848.0,80750.0,79216.0,2923.84,3479.69,2831.0,2537.0
2022-01-20 11:00:00+00:00,72453.0,80350.0,78742.0,3752.84,3576.05,3179.0,3110.0
2022-01-20 12:00:00+00:00,71492.0,79600.0,78742.0,4064.38,3671.89,3390.0,3860.0
2022-01-20 13:00:00+00:00,67039.0,77500.0,74163.0,3776.72,4098.13,2888.0,4236.0
2022-01-20 14:00:00+00:00,66102.0,74600.0,72314.0,2888.47,4524.73,1969.0,4243.0
2022-01-20 15:00:00+00:00,67121.0,73700.0,72190.0,1416.24,4952.27,870.0,4199.0
2022-01-20 16:00:00+00:00,70227.0,75300.0,74784.0,181.4,4935.93,222.0,4335.0
2022-01-20 17:00:00+00:00,75164.0,80750.0,79701.0,0.0,4920.09,0.0,4537.0
2022-01-20 18:00:00+00:00,75283.0,83400.0,80011.0,0.0,4902.72,0.0,4728.0
2022-01-20 19:00:00+00:00,71104.0,79450.0,75979.0,0.0,4895.21,0.0,4875.0
2022-01-20 20:00:00+00:00,67228.0,75000.0,72111.0,0.0,4887.83,0.0,4883.0
2022-01-20 21:00:00+00:00,66382.0,72750.0,71406.0,0.0,4879.44,0.0,5024.0
2022-01-20 22:00:00+00:00,66630.0,75000.0,71535.0,0.0,4957.61,0.0,4905.0
2022-01-20 23:00:00+00:00,66677.0,69950.0,71535.0,0.0,4569.72,0.0,4858.0
2022-01-21 00:00:00+00:00,63233.0,67950.0,68020.0,0.0,4493.73,0.0,4787.0
2022-01-21 01:00:00+00:00,62625.0,67900.0,67355.0,0.0,4323.8,0.0,4730.0
2022-01-21 02:00:00+00:00,60810.0,65600.0,65407.0,0.0,4153.96,0.0,4597.0
2022-01-21 03:00:00+00:00,60530.0,64550.0,65062.0,0.0,3983.88,0.0,4532.0
2022-01-21 04:00:00+00:00,63068.0,66500.0,67676.0,0.0,4000.11,0.0,4608.0
2022-01-21 05:00:00+00:00,68694.0,71550.0,73230.0,0.0,4016.12,0.0,4536.0
2022-01-21 06:00:00+00:00,74923.0,78500.0,79365.0,0.0,4032.19,0.0,4442.0
2022-01-21 07:00:00+00:00,77868.0,82300.0,82296.0,0.0,3881.78,282.0,4146.0
2022-01-21 08:00:00+00:00,77338.0,82800.0,82373.0,490.02,3731.28,1340.0,3695.0
2022-01-21 09:00:00+00:00,74575.0,82500.0,81146.0,2056.58,3580.95,3314.0,3257.0
2022-01-21 10:00:00+00:00,72440.0,81950.0,80100.0,3603.08,3460.61,4684.0,2976.0
2022-01-21 11:00:00+00:00,71421.0,81550.0,79734.0,4589.75,3340.03,5327.0,2986.0
2022-01-21 12:00:00+00:00,68906.0,80600.0,77226.0,4867.52,3219.83,5155.0,3165.0
2022-01-21 13:00:00+00:00,66451.0,78050.0,74331.0,4493.28,3114.12,4321.0,3559.0
2022-01-21 14:00:00+00:00,65652.0,74850.0,72295.0,3326.52,3008.32,2973.0,3670.0
2022-01-21 15:00:00+00:00,66763.0,73200.0,71709.0,1617.34,2902.59,1343.0,3603.0
2022-01-21 16:00:00+00:00,70916.0,74400.0,74614.0,210.73,2918.54,296.0,3402.0
2022-01-21 17:00:00+00:00,76291.0,79050.0,79677.0,0.0,2934.48,0.0,3386.0
2022-01-21 18:00:00+00:00,76699.0,80650.0,80232.0,0.0,2950.5,0.0,3533.0
2022-01-21 19:00:00+00:00,73514.0,77150.0,76854.0,0.0,2905.6,0.0,3340.0
2022-01-21 20:00:00+00:00,70345.0,73350.0,73504.0,0.0,2860.57,0.0,3159.0
2022-01-21 21:00:00+00:00,70166.0,71600.0,73121.0,0.0,2815.68,0.0,2955.0
2022-01-21 22:00:00+00:00,70533.0,73900.0,73474.0,0.0,2722.15,0.0,2941.0
2022-01-21 23:00:00+00:00,68168.0,71650.0,71128.0,0.0,2857.17,0.0,2960.0
2022-01-22 00:00:00+00:00,66235.0,68950.0,69164.0,0.0,2647.88,0.0,2929.0
2022-01-22 01:00:00+00:00,64889.0,68050.0,67849.0,0.0,2620.89,0.0,2960.0
2022-01-22 02:00:00+00:00,62400.0,65000.0,65351.0,0.0,2594.12,0.0,2951.0
2022-01-22 03:00:00+00:00,61242.0,63800.0,64099.0,0.0,2567.48,0.0,2857.0
2022-01-22 04:00:00+00:00,62055.0,64100.0,64846.0,0.0,2528.99,0.0,2791.0
2022-01-22 05:00:00+00:00,64012.0,65900.0,66815.0,0.0,2490.25,0.0,2803.0
2022-01-22 06:00:00+00:00,66481.0,68550.0,69143.0,0.0,2451.76,0.0,2662.0
2022-01-22 07:00:00+00:00,68812.0,71700.0,71521.0,0.02,2353.32,277.0,2432.0
2022-01-22 08:00:00+00:00,70083.0,74400.0,73658.0,516.34,2254.76,1347.0,2228.0
2022-01-22 09:00:00+00:00,69156.0,75000.0,74236.0,2091.19,2156.2,3200.0,1880.0
2022-01-22 10:00:00+00:00,68123.0,75050.0,74241.0,3620.43,2036.65,4435.0,1683.0
2022-01-22 11:00:00+00:00,68760.0,75500.0,75394.0,4542.19,1917.06,4884.0,1750.0
2022-01-22 12:00:00+00:00,66096.0,74450.0,72870.0,4891.39,1797.57,4840.0,1934.0
2022-01-22 13:00:00+00:00,63228.0,70350.0,69605.0,4620.13,1877.23,4328.0,2049.0
2022-01-22 14:00:00+00:00,61958.0,66900.0,67283.0,3510.18,1956.72,3198.0,2127.0
2022-01-22 15:00:00+00:00,62710.0,65250.0,66457.0,1717.1,2036.45,1493.0,2254.0
2022-01-22 16:00:00+00:00,66146.0,67500.0,68762.0,235.11,2104.67,310.0,2306.0
2022-01-22 17:00:00+00:00,71196.0,73250.0,73450.0,0.0,2172.59,0.0,2254.0
2022-01-22 18:00:00+00:00,72132.0,75400.0,74389.0,0.0,2240.72,0.0,2257.0
2022-01-22 19:00:00+00:00,69549.0,72750.0,71721.0,0.0,2216.13,0.0,2172.0
2022-01-22 20:00:00+00:00,67002.0,69600.0,69057.0,0.0,2191.32,0.0,2055.0
2022-01-22 21:00:00+00:00,67473.0,68050.0,69391.0,0.0,2166.67,0.0,1918.0
2022-01-22 22:00:00+00:00,68210.0,70700.0,70078.0,0.0,2119.65,0.0,1868.0
2022-01-22 23:00:00+00:00,68244.0,69650.0,70078.0,0.0,1847.99,0.0,1834.0
2022-01-23 00:00:00+00:00,64412.0,67300.0,66219.0,0.0,1810.87,0.0,1807.0
2022-01-23 01:00:00+00:00,63074.0,66700.0,64900.0,0.0,1807.21,0.0,1826.0
2022-01-23 02:00:00+00:00,60348.0,63700.0,62258.0,0.0,1803.54,0.0,1910.0
2022-01-23 03:00:00+00:00,58848.0,62050.0,60752.0,0.0,1799.86,0.0,1904.0
2022-01-23 04:00:00+00:00,59019.0,61750.0,60973.0,0.0,1964.74,0.0,1954.0
2022-01-23 05:00:00+00:00,59888.0,62600.0,61976.0,0.0,2129.69,0.0,2088.0
2022-01-23 06:00:00+00:00,61191.0,64000.0,63401.0,0.0,2294.52,0.0,2210.0
2022-01-23 07:00:00+00:00,62717.0,65850.0,65294.0,0.06,2369.67,287.0,2290.0
2022-01-23 08:00:00+00:00,64065.0,68400.0,67684.0,568.22,2444.79,1348.0,2271.0
2022-01-23 09:00:00+00:00,64254.0,70700.0,69695.0,2270.95,2520.07,3189.0,2252.0
2022-01-23 10:00:00+00:00,64157.0,71750.0,70913.0,3892.22,2440.8,4494.0,2262.0
2022-01-23 11:00:00+00:00,65532.0,72900.0,72834.0,4942.05,2361.65,5117.0,2185.0
2022-01-23 12:00:00+00:00,62632.0,71850.0,69903.0,5371.23,2282.41,5098.0,2173.0
2022-01-23 13:00:00+00:00,59193.0,66950.0,66101.0,4969.28,2435.9,4628.0,2280.0
2022-01-23 14:00:00+00:00,58094.0,63500.0,63996.0,3723.13,2589.57,3456.0,2446.0
2022-01-23 15:00:00+00:00,58900.0,62150.0,63148.0,1810.68,2742.9,1653.0,2595.0
2022-01-23 16:00:00+00:00,62421.0,64650.0,65633.0,251.48,3004.73,348.0,2864.0
2022-01-23 17:00:00+00:00,68214.0,71600.0,71512.0,0.0,3266.54,0.0,3298.0
2022-01-23 18:00:00+00:00,70081.0,75300.0,73628.0,0.0,3528.45,0.0,3547.0
2022-01-23 19:00:00+00:00,67885.0,73250.0,71603.0,0.0,3511.15,0.0,3718.0
2022-01-23 20:00:00+00:00,65515.0,69950.0,69196.0,0.0,3493.92,0.0,3681.0
2022-01-23 21:00:00+00:00,65611.0,68000.0,69247.0,0.0,3476.62,0.0,3636.0
2022-01-23 22:00:00+00:00,66300.0,70350.0,69851.0,0.0,3283.55,0.0,3551.0
2022-01-23 23:00:00+00:00,66498.0,68750.0,69851.0,0.0,2849.48,0.0,3353.0
2022-01-24 00:00:00+00:00,64034.0,66900.0,67177.0,0.0,2660.39,0.0,3143.0
