,net_load,DA_load,actual_load,DA_solar,DA_wind,actual_solar,actual_wind,net_load_24,net_load_25,net_load_26,DA_renewable,DA_renewable_1,DA_renewable_2,DA_renewable_3,DA_load_1,DA_load_2,DA_load_3,hour_sin,hour_cos
2024-01-05 23:00:00+00:00,50959.0,57000.0,56316.0,0.0,4225.780000000001,0.0,5357.0,41880.0,43945.0,43461.0,4225.780000000001,4082.59,4084.45,3974.17,56700.0,54500.0,55750.0,-0.25881904510252157,0.9659258262890681
2024-01-06 00:00:00+00:00,49589.0,54650.0,54622.0,0.0,4161.17,0.0,5033.0,40176.0,41880.0,43945.0,4161.17,4225.780000000001,4082.59,4084.45,57000.0,56700.0,54500.0,0.0,1.0
2024-01-06 01:00:00+00:00,48755.0,54200.0,53585.0,0.0,4257.88,0.0,4830.0,39763.0,40176.0,41880.0,4257.88,4161.17,4225.780000000001,4082.59,54650.0,57000.0,56700.0,0.25881904510252074,0.9659258262890683
2024-01-06 02:00:00+00:00,46342.0,51750.0,51213.0,0.0,4346.27,0.0,4871.0,38199.0,39763.0,40176.0,4346.27,4257.88,4161.17,4225.780000000001,54200.0,54650.0,57000.0,0.49999999999999994,0.8660254037844387
2024-01-06 03:00:00+00:00,44702.0,50100.0,49670.0,0.0,4434.72,0.0,4968.0,37721.0,38199.0,39763.0,4434.72,4346.27,4257.88,4161.17,51750.0,54200.0,54650.0,0.7071067811865476,0.7071067811865476
2024-01-06 04:00:00+00:00,44981.0,49850.0,49984.0,0.0,4724.5,0.0,5003.0,40114.0,37721.0,38199.0,4724.5,4434.72,4346.27,4257.88,50100.0,51750.0,54200.0,0.8660254037844386,0.5000000000000001
2024-01-06 05:00:00+00:00,46478.0,51150.0,51495.0,0.0,4983.53,0.0,5017.0,44475.0,40114.0,37721.0,4983.53,4724.5,4434.72,4346.27,49850.0,50100.0,51750.0,0.9659258262890683,0.25881904510252074
2024-01-06 06:00:00+00:00,48119.0,53400.0,53366.0,0.0,5214.78,0.0,5247.0,49068.0,44475.0,40114.0,5214.78,4983.53,4724.5,4434.72,51150.0,49850.0,50100.0,1.0,6.123233995736766e-17
2024-01-06 07:00:00+00:00,49739.0,55600.0,55416.0,0.0,5363.17,236.0,5441.0,52599.0,49068.0,44475.0,5363.17,5214.78,4983.53,4724.5,53400.0,51150.0,49850.0,0.9659258262890683,-0.25881904510252063
2024-01-06 08:00:00+00:00,51954.0,57500.0,57695.0,301.37,5492.43,332.0,5409.0,54563.0,52599.0,49068.0,5793.8,5363.17,5214.78,4983.53,55600.0,53400.0,51150.0,0.8660254037844387,-0.4999999999999998
2024-01-06 09:00:00+00:00,52948.0,59100.0,59424.0,1768.12,5607.08,1119.0,5357.0,54915.0,54563.0,52599.0,7375.2,5793.8,5363.17,5214.78,57500.0,55600.0,53400.0,0.7071067811865476,-0.7071067811865475
2024-01-06 10:00:00+00:00,52094.0,59800.0,60193.0,3332.4,5996.2,2777.0,5322.0,54988.0,54915.0,54563.0,9328.6,7375.2,5793.8,5363.17,59100.0,57500.0,55600.0,0.49999999999999994,-0.8660254037844387
2024-01-06 11:00:00+00:00,51351.0,60450.0,60746.0,4248.29,6381.46,4122.0,5273.0,53793.0,54988.0,54915.0,10629.75,9328.6,7375.2,5793.8,59800.0,59100.0,57500.0,0.258819045102521,-0.9659258262890682
2024-01-06 12:00:00+00:00,48631.0,58500.0,58772.0,4618.07,6760.15,4567.0,5574.0,51137.0,53793.0,54988.0,11378.22,10629.75,9328.6,7375.2,60450.0,59800.0,59100.0,1.2246467991473532e-16,-1.0
2024-01-06 13:00:00+00:00,47484.0,57150.0,57933.0,4082.08,6991.94,4344.0,6105.0,50768.0,51137.0,53793.0,11074.02,11378.22,10629.75,9328.6,58500.0,60450.0,59800.0,-0.2588190451025208,-0.9659258262890683
2024-01-06 14:00:00+00:00,46711.0,56750.0,57089.0,2917.37,7225.75,3756.0,6622.0,50526.0,50768.0,51137.0,10143.119999999999,11074.02,11378.22,10629.75,57150.0,58500.0,60450.0,-0.4999999999999997,-0.8660254037844388
2024-01-06 15:00:00+00:00,47046.0,55900.0,56276.0,1273.05,7450.64,2383.0,6847.0,51174.0,50526.0,50768.0,8723.69,10143.119999999999,11074.02,11378.22,56750.0,57150.0,58500.0,-0.7071067811865471,-0.7071067811865479
2024-01-06 16:00:00+00:00,50964.0,57250.0,58673.0,83.84,7509.9,904.0,6805.0,55396.0,51174.0,50526.0,7593.74,8723.69,10143.119999999999,11074.02,55900.0,56750.0,57150.0,-0.8660254037844385,-0.5000000000000004
2024-01-06 17:00:00+00:00,54482.0,60250.0,61731.0,0.0,7542.8,259.0,6990.0,58798.0,55396.0,51174.0,7542.8,7593.74,8723.69,10143.119999999999,57250.0,55900.0,56750.0,-0.9659258262890683,-0.25881904510252063
2024-01-06 18:00:00+00:00,54998.0,61550.0,62440.0,0.0,7590.88,0.0,7442.0,58746.0,58798.0,55396.0,7590.88,7542.8,7593.74,8723.69,60250.0,57250.0,55900.0,-1.0,-1.8369701987210297e-16
2024-01-06 19:00:00+00:00,52432.0,60200.0,60172.0,0.0,7616.77,0.0,7740.0,55750.0,58746.0,58798.0,7616.77,7590.88,7542.8,7593.74,61550.0,60250.0,57250.0,-0.9659258262890684,0.2588190451025203
2024-01-06 20:00:00+00:00,50243.0,58350.0,57888.0,0.0,7615.12,0.0,7645.0,53166.0,55750.0,58746.0,7615.12,7616.77,7590.88,7542.8,60200.0,61550.0,60250.0,-0.8660254037844386,0.5000000000000001
2024-01-06 21:00:00+00:00,51330.0,57950.0,58732.0,0.0,7595.02,0.0,7402.0,53322.0,53166.0,55750.0,7595.02,7615.12,7616.77,7590.88,58350.0,60200.0,61550.0,-0.7071067811865477,0.7071067811865474
2024-01-06 22:00:00+00:00,52064.0,59300.0,59165.0,0.0,7491.78,0.0,7101.0,53258.0,53322.0,53166.0,7491.78,7595.02,7615.12,7616.77,57950.0,58350.0,60200.0,-0.5000000000000004,0.8660254037844384
2024-01-06 23:00:00+00:00,50205.0,57300.0,57066.0,0.0,6911.24,0.0,6861.0,50959.0,53258.0,53322.0,6911.24,7491.78,7595.02,7615.12,59300.0,57950.0,58350.0,-0.25881904510252157,0.9659258262890681
2024-01-07 00:00:00+00:00,48713.0,54700.0,55416.0,0.0,6834.79,0.0,6703.0,49589.0,50959.0,53258.0,6834.79,6911.24,7491.78,7595.02,57300.0,59300.0,57950.0,0.0,1.0
2024-01-07 01:00:00+00:00,47799.0,54350.0,54491.0,0.0,6891.65,0.0,6692.0,48755.0,49589.0,50959.0,6891.65,6834.79,6911.24,7491.78,54700.0,57300.0,59300.0,0.25881904510252074,0.9659258262890683
2024-01-07 02:00:00+00:00,45219.0,51600.0,52059.0,0.0,6964.03,0.0,6840.0,46342.0,48755.0,49589.0,6964.03,6891.65,6834.79,6911.24,54350.0,54700.0,57300.0,0.49999999999999994,0.8660254037844387
2024-01-07 03:00:00+00:00,43578.0,50100.0,50455.0,0.0,7036.66,0.0,6877.0,44702.0,46342.0,48755.0,7036.66,6964.03,6891.65,6834.79,51600.0,54350.0,54700.0,0.7071067811865476,0.7071067811865476
2024-01-07 04:00:00+00:00,44001.0,50050.0,50817.0,0.0,7211.95,0.0,6816.0,44981.0,44702.0,46342.0,7211.95,7036.66,6964.03,6891.65,50100.0,51600.0,54350.0,0.8660254037844386,0.5000000000000001
2024-01-07 05:00:00+00:00,45036.0,51050.0,51905.0,0.0,7355.18,0.0,6869.0,46478.0,44981.0,44702.0,7355.18,7211.95,7036.66,6964.03,50050.0,50100.0,51600.0,0.9659258262890683,0.25881904510252074
2024-01-07 06:00:00+00:00,46649.0,52650.0,53393.0,0.0,7473.26,0.0,6744.0,48119.0,46478.0,44981.0,7473.26,7355.18,7211.95,7036.66,51050.0,50050.0,50100.0,1.0,6.123233995736766e-17
2024-01-07 07:00:00+00:00,47988.0,54750.0,55145.0,0.0,7604.24,246.0,6911.0,49739.0,48119.0,46478.0,7604.24,7473.26,7355.18,7211.95,52650.0,51050.0,50050.0,0.9659258262890683,-0.25881904510252063
2024-01-07 08:00:00+00:00,50676.0,57100.0,57802.0,309.11,7730.19,344.0,6782.0,51954.0,49739.0,48119.0,8039.299999999999,7604.24,7473.26,7355.18,54750.0,52650.0,51050.0,0.8660254037844387,-0.4999999999999998
2024-01-07 09:00:00+00:00,52634.0,60000.0,60530.0,1831.98,7856.39,1135.0,6761.0,52948.0,51954.0,49739.0,9688.37,8039.299999999999,7604.24,7473.26,57100.0,54750.0,52650.0,0.7071067811865476,-0.7071067811865475
2024-01-07 10:00:00+00:00,52946.0,61700.0,62324.0,3544.29,8416.619999999999,2675.0,6703.0,52094.0,52948.0,51954.0,11960.91,9688.37,8039.299999999999,7604.24,60000.0,57100.0,54750.0,0.49999999999999994,-0.8660254037844387
2024-01-07 11:00:00+00:00,53171.0,63800.0,63705.0,4533.84,8960.88,3699.0,6835.0,51351.0,52094.0,52948.0,13494.72,11960.91,9688.37,8039.299999999999,61700.0,60000.0,57100.0,0.258819045102521,-0.9659258262890682
2024-01-07 12:00:00+00:00,50080.0,62550.0,61564.0,4670.98,9528.37,4083.0,7401.0,48631.0,51351.0,52094.0,14199.35,13494.72,11960.91,9688.37,63800.0,61700.0,60000.0,1.2246467991473532e-16,-1.0
2024-01-07 13:00:00+00:00,48981.0,61600.0,60613.0,4027.83,9629.48,3789.0,7843.0,47484.0,48631.0,51351.0,13657.31,14199.35,13494.72,11960.91,62550.0,63800.0,61700.0,-0.2588190451025208,-0.9659258262890683
2024-01-07 14:00:00+00:00,48753.0,61350.0,59790.0,2796.85,9739.16,3010.0,8027.0,46711.0,47484.0,48631.0,12536.01,13657.31,14199.35,13494.72,61600.0,62550.0,63800.0,-0.4999999999999997,-0.8660254037844388
2024-01-07 15:00:00+00:00,48994.0,59850.0,59040.0,1121.84,9806.63,1872.0,8174.0,47046.0,46711.0,47484.0,10928.47,12536.01,13657.31,14199.35,61350.0,61600.0,62550.0,-0.7071067811865471,-0.7071067811865479
2024-01-07 16:00:00+00:00,52155.0,61600.0,61440.0,81.43,9951.89,722.0,8563.0,50964.0,47046.0,46711.0,10033.32,10928.47,12536.01,13657.31,59850.0,61350.0,61600.0,-0.8660254037844385,-0.5000000000000004
2024-01-07 17:00:00+00:00,56238.0,65150.0,65506.0,0.0,10090.34,265.0,9003.0,54482.0,50964.0,47046.0,10090.34,10033.32,10928.47,12536.01,61600.0,59850.0,61350.0,-0.9659258262890683,-0.25881904510252063
2024-01-07 18:00:00+00:00,57098.0,67000.0,66885.0,0.0,10201.42,0.0,9787.0,54998.0,54482.0,50964.0,10201.42,10090.34,10033.32,10928.47,65150.0,61600.0,59850.0,-1.0,-1.8369701987210297e-16
2024-01-07 19:00:00+00:00,54217.0,65450.0,64693.0,0.0,10364.3,0.0,10476.0,52432.0,54998.0,54482.0,10364.3,10201.42,10090.34,10033.32,67000.0,65150.0,61600.0,-0.9659258262890684,0.2588190451025203
2024-01-07 20:00:00+00:00,51761.0,63250.0,62629.0,0.0,10489.11,0.0,10868.0,50243.0,52432.0,54998.0,10489.11,10364.3,10201.42,10090.34,65450.0,67000.0,65150.0,-0.8660254037844386,0.5000000000000001
2024-01-07 21:00:00+00:00,51591.0,61900.0,62893.0,0.0,10656.97,0.0,11302.0,51330.0,50243.0,52432.0,10656.97,10489.11,10364.3,10201.42,63250.0,65450.0,67000.0,-0.7071067811865477,0.7071067811865474
2024-01-07 22:00:00+00:00,51712.0,63300.0,62801.0,0.0,10631.68,0.0,11089.0,52064.0,51330.0,50243.0,10631.68,10656.97,10489.11,10364.3,61900.0,63250.0,65450.0,-0.5000000000000004,0.8660254037844384
2024-01-07 23:00:00+00:00,49471.0,60900.0,60632.0,0.0,10477.5,0.0,11161.0,50205.0,52064.0,51330.0,10477.5,10631.68,10656.97,10489.11,63300.0,61900.0,63250.0,-0.25881904510252157,0.9659258262890681
2024-01-08 00:00:00+00:00,48319.0,58450.0,59142.0,0.0,10399.55,0.0,10823.0,48713.0,50205.0,52064.0,10399.55,10477.5,10631.68,10656.97,60900.0,63300.0,61900.0,0.0,1.0
2024-01-08 01:00:00+00:00,48068.0,58600.0,58780.0,0.0,10365.11,0.0,10712.0,47799.0,48713.0,50205.0,10365.11,10399.55,10477.5,10631.68,58450.0,60900.0,63300.0,0.25881904510252074,0.9659258262890683
2024-01-08 02:00:00+00:00,46277.0,57100.0,57014.0,0.0,10373.46,0.0,10737.0,45219.0,47799.0,48713.0,10373.46,10365.11,10399.55,10477.5,58600.0,58450.0,60900.0,0.49999999999999994,0.8660254037844387
2024-01-08 03:00:00+00:00,45868.0,56650.0,56557.0,0.0,10383.3,0.0,10689.0,43578.0,45219.0,47799.0,10383.3,10373.46,10365.11,10399.55,57100.0,58600.0,58450.0,0.7071067811865476,0.7071067811865476
2024-01-08 04:00:00+00:00,48823.0,58650.0,59548.0,0.0,10329.43,0.0,10725.0,44001.0,43578.0,45219.0,10329.43,10383.3,10373.46,10365.11,56650.0,57100.0,58600.0,0.8660254037844386,0.5000000000000001
2024-01-08 05:00:00+00:00,54369.0,63550.0,65468.0,0.0,10323.98,0.0,11099.0,45036.0,44001.0,43578.0,10323.98,10329.43,10383.3,10373.46,58650.0,56650.0,57100.0,0.9659258262890683,0.25881904510252074
2024-01-08 06:00:00+00:00,59816.0,70850.0,71080.0,0.0,10254.41,0.0,11264.0,46649.0,45036.0,44001.0,10254.41,10323.98,10329.43,10383.3,63550.0,58650.0,56650.0,1.0,6.123233995736766e-17
2024-01-08 07:00:00+00:00,62543.0,75500.0,74112.0,0.0,10096.89,248.0,11321.0,47988.0,46649.0,45036.0,10096.89,10254.41,10323.98,10329.43,70850.0,63550.0,58650.0,0.9659258262890683,-0.25881904510252063
2024-01-08 08:00:00+00:00,64566.0,76650.0,75720.0,343.52,9918.13,368.0,10786.0,50676.0,47988.0,46649.0,10261.65,10096.89,10254.41,10323.98,75500.0,70850.0,63550.0,0.8660254037844387,-0.4999999999999998
2024-01-08 09:00:00+00:00,65329.0,77050.0,76521.0,1984.74,9712.55,1072.0,10120.0,52634.0,50676.0,47988.0,11697.289999999999,10261.65,10096.89,10254.41,76650.0,75500.0,70850.0,0.7071067811865476,-0.7071067811865475
2024-01-08 10:00:00+00:00,65729.0,77000.0,77504.0,3835.76,9723.23,2263.0,9512.0,52946.0,52634.0,50676.0,13558.99,11697.289999999999,10261.65,10096.89,77050.0,76650.0,75500.0,0.49999999999999994,-0.8660254037844387
2024-01-08 11:00:00+00:00,64586.0,77150.0,77224.0,5185.49,9766.81,3294.0,9344.0,53171.0,52946.0,52634.0,14952.3,13558.99,11697.289999999999,10261.65,77000.0,77050.0,76650.0,0.258819045102521,-0.9659258262890682
2024-01-08 12:00:00+00:00,62327.0,74850.0,75642.0,5492.53,9808.21,3919.0,9396.0,50080.0,53171.0,52946.0,15300.739999999998,14952.3,13558.99,11697.289999999999,77150.0,77000.0,77050.0,1.2246467991473532e-16,-1.0
2024-01-08 13:00:00+00:00,62535.0,74350.0,75575.0,4983.7,9605.79,3857.0,9183.0,48981.0,50080.0,53171.0,14589.490000000002,15300.739999999998,14952.3,13558.99,74850.0,77150.0,77000.0,-0.2588190451025208,-0.9659258262890683
2024-01-08 14:00:00+00:00,63031.0,73600.0,74755.0,3551.86,9475.02,3268.0,8456.0,48753.0,48981.0,50080.0,13026.880000000001,14589.490000000002,15300.739999999998,14952.3,74350.0,74850.0,77150.0,-0.4999999999999997,-0.8660254037844388
2024-01-08 15:00:00+00:00,63700.0,72850.0,73624.0,1544.04,9330.3,2089.0,7835.0,48994.0,48753.0,48981.0,10874.34,13026.880000000001,14589.490000000002,15300.739999999998,73600.0,74350.0,74850.0,-0.7071067811865471,-0.7071067811865479
2024-01-08 16:00:00+00:00,67855.0,74400.0,75796.0,129.83,8688.87,820.0,7121.0,52155.0,48994.0,48753.0,8818.7,10874.34,13026.880000000001,14589.490000000002,72850.0,73600.0,74350.0,-0.8660254037844385,-0.5000000000000004
2024-01-08 17:00:00+00:00,72316.0,78200.0,79460.0,0.0,7957.02,272.0,6872.0,56238.0,52155.0,48994.0,7957.02,8818.7,10874.34,13026.880000000001,74400.0,72850.0,73600.0,-0.9659258262890683,-0.25881904510252063
2024-01-08 18:00:00+00:00,73063.0,79100.0,79937.0,0.0,7319.12,0.0,6874.0,57098.0,56238.0,52155.0,7319.12,7957.02,8818.7,10874.34,78200.0,74400.0,72850.0,-1.0,-1.8369701987210297e-16
2024-01-08 19:00:00+00:00,69372.0,75750.0,76032.0,0.0,6894.9,0.0,6660.0,54217.0,57098.0,56238.0,6894.9,7319.12,7957.02,8818.7,79100.0,78200.0,74400.0,-0.9659258262890684,0.2588190451025203
2024-01-08 20:00:00+00:00,66122.0,71900.0,72579.0,0.0,6438.0,0.0,6457.0,51761.0,54217.0,57098.0,6438.0,6894.9,7319.12,7957.02,75750.0,79100.0,78200.0,-0.8660254037844386,0.5000000000000001
2024-01-08 21:00:00+00:00,66049.0,69950.0,72429.0,0.0,5988.45,0.0,6380.0,51591.0,51761.0,54217.0,5988.45,6438.0,6894.9,7319.12,71900.0,75750.0,79100.0,-0.7071067811865477,0.7071067811865474
2024-01-08 22:00:00+00:00,66146.0,71650.0,71951.0,0.0,5864.56,0.0,5805.0,51712.0,51591.0,51761.0,5864.56,5988.45,6438.0,6894.9,69950.0,71900.0,75750.0,-0.5000000000000004,0.8660254037844384
2024-01-08 23:00:00+00:00,64414.0,69150.0,69500.0,0.0,4790.68,0.0,5086.0,49471.0,51712.0,51591.0,4790.68,5864.56,5988.45,6438.0,71650.0,69950.0,71900.0,-0.25881904510252157,0.9659258262890681
2024-01-09 00:00:00+00:00,63984.0,67000.0,68501.0,0.0,4357.94,0.0,4517.0,48319.0,49471.0,51712.0,4357.94,4790.68,5864.56,5988.45,69150.0,71650.0,69950.0,0.0,1.0
2024-01-09 01:00:00+00:00,63712.0,67050.0,68037.0,0.0,4364.34,0.0,4325.0,48068.0,48319.0,49471.0,4364.34,4357.94,4790.68,5864.56,67000.0,69150.0,71650.0,0.25881904510252074,0.9659258262890683
2024-01-09 02:00:00+00:00,61367.0,64400.0,65870.0,0.0,4384.22,0.0,4503.0,46277.0,48068.0,48319.0,4384.22,4364.34,4357.94,4790.68,67050.0,67000.0,69150.0,0.49999999999999994,0.8660254037844387
2024-01-09 03:00:00+00:00,60468.0,62950.0,65145.0,0.0,4386.67,0.0,4677.0,45868.0,46277.0,48068.0,4386.67,4384.22,4364.34,4357.94,64400.0,67050.0,67000.0,0.7071067811865476,0.7071067811865476
2024-01-09 04:00:00+00:00,63040.0,64500.0,67826.0,0.0,4274.32,0.0,4786.0,48823.0,45868.0,46277.0,4274.32,4386.67,4384.22,4364.34,62950.0,64400.0,67050.0,0.8660254037844386,0.5000000000000001
2024-01-09 05:00:00+00:00,68418.0,69000.0,73084.0,0.0,4132.139999999999,0.0,4666.0,54369.0,48823.0,45868.0,4132.139999999999,4274.32,4386.67,4384.22,64500.0,62950.0,64400.0,0.9659258262890683,0.25881904510252074
2024-01-09 06:00:00+00:00,73865.0,75300.0,78223.0,0.0,4007.23,0.0,4358.0,59816.0,54369.0,48823.0,4007.23,4132.139999999999,4274.32,4386.67,69000.0,64500.0,62950.0,1.0,6.123233995736766e-17
2024-01-09 07:00:00+00:00,76146.0,79000.0,80767.0,0.0,4058.05,250.0,4371.0,62543.0,59816.0,54369.0,4058.05,4007.23,4132.139999999999,4274.32,75300.0,69000.0,64500.0,0.9659258262890683,-0.25881904510252063
2024-01-09 08:00:00+00:00,76845.0,79900.0,81582.0,415.59,4108.67,381.0,4356.0,64566.0,62543.0,59816.0,4524.26,4058.05,4007.23,4132.139999999999,79000.0,75300.0,69000.0,0.8660254037844387,-0.4999999999999998
2024-01-09 09:00:00+00:00,76222.0,79800.0,81775.0,2367.8,4155.91,1323.0,4230.0,65329.0,64566.0,62543.0,6523.71,4524.26,4058.05,4007.23,79900.0,79000.0,75300.0,0.7071067811865476,-0.7071067811865475
2024-01-09 10:00:00+00:00,74837.0,79700.0,82149.0,4716.28,4023.59,3243.0,4069.0,65729.0,65329.0,64566.0,8739.869999999999,6523.71,4524.26,4058.05,79800.0,79900.0,79000.0,0.49999999999999994,-0.8660254037844387
2024-01-09 11:00:00+00:00,72324.0,79550.0,81338.0,6219.55,3919.61,4768.0,4246.0,64586.0,65729.0,65329.0,10139.16,8739.869999999999,6523.71,4524.26,79700.0,79800.0,79900.0,0.258819045102521,-0.9659258262890682
2024-01-09 12:00:00+00:00,69924.0,77350.0,79529.0,6663.66,3767.53,5404.0,4201.0,62327.0,64586.0,65729.0,10431.19,10139.16,8739.869999999999,6523.71,79550.0,79700.0,79800.0,1.2246467991473532e-16,-1.0
2024-01-09 13:00:00+00:00,69230.0,76800.0,78653.0,5929.04,3803.74,5297.0,4126.0,62535.0,62327.0,64586.0,9732.779999999999,10431.19,10139.16,8739.869999999999,77350.0,79550.0,79700.0,-0.2588190451025208,-0.9659258262890683
2024-01-09 14:00:00+00:00,68525.0,75400.0,77163.0,4052.22,3834.12,4556.0,4082.0,63031.0,62535.0,62327.0,7886.34,9732.779999999999,10431.19,10139.16,76800.0,77350.0,79550.0,-0.4999999999999997,-0.8660254037844388
2024-01-09 15:00:00+00:00,69228.0,74900.0,76341.0,1653.84,3903.23,3012.0,4101.0,63700.0,63031.0,62535.0,5557.07,7886.34,9732.779999999999,10431.19,75400.0,76800.0,77350.0,-0.7071067811865471,-0.7071067811865479
2024-01-09 16:00:00+00:00,73667.0,76200.0,78498.0,131.59,3959.38,1211.0,3620.0,67855.0,63700.0,63031.0,4090.9700000000003,5557.07,7886.34,9732.779999999999,74900.0,75400.0,76800.0,-0.8660254037844385,-0.5000000000000004
2024-01-09 17:00:00+00:00,78414.0,79300.0,82077.0,0.0,3999.69,333.0,3330.0,72316.0,67855.0,63700.0,3999.69,4090.9700000000003,5557.07,7886.34,76200.0,74900.0,75400.0,-0.9659258262890683,-0.25881904510252063
2024-01-09 18:00:00+00:00,79078.0,80700.0,82482.0,0.0,4068.69,0.0,3404.0,73063.0,72316.0,67855.0,4068.69,3999.69,4090.9700000000003,5557.07,79300.0,76200.0,74900.0,-1.0,-1.8369701987210297e-16
2024-01-09 19:00:00+00:00,75506.0,77450.0,78945.0,0.0,3936.66,0.0,3439.0,69372.0,73063.0,72316.0,3936.66,4068.69,3999.69,4090.9700000000003,80700.0,79300.0,76200.0,-0.9659258262890684,0.2588190451025203
2024-01-09 20:00:00+00:00,71939.0,73450.0,75306.0,0.0,3860.22,0.0,3367.0,66122.0,69372.0,73063.0,3860.22,3936.66,4068.69,3999.69,77450.0,80700.0,79300.0,-0.8660254037844386,0.5000000000000001
2024-01-09 21:00:00+00:00,71962.0,71600.0,74965.0,0.0,3750.59,0.0,3003.0,66049.0,66122.0,69372.0,3750.59,3860.22,3936.66,4068.69,73450.0,77450.0,80700.0,-0.7071067811865477,0.7071067811865474
2024-01-09 22:00:00+00:00,71557.0,73850.0,74208.0,0.0,3655.47,0.0,2651.0,66146.0,66049.0,66122.0,3655.47,3750.59,3860.22,3936.66,71600.0,73450.0,77450.0,-0.5000000000000004,0.8660254037844384
2024-01-09 23:00:00+00:00,69190.0,73750.0,71665.0,0.0,2912.64,0.0,2475.0,64414.0,66146.0,66049.0,2912.64,3655.47,3750.59,3860.22,73850.0,71600.0,73450.0,-0.25881904510252157,0.9659258262890681
2024-01-10 00:00:00+00:00,68171.0,71600.0,70544.0,0.0,2790.55,0.0,2373.0,63984.0,64414.0,66146.0,2790.55,2912.64,3655.47,3750.59,73750.0,73850.0,71600.0,0.0,1.0
2024-01-10 01:00:00+00:00,67427.0,71850.0,69886.0,0.0,2800.06,0.0,2459.0,63712.0,63984.0,64414.0,2800.06,2790.55,2912.64,3655.47,71600.0,73750.0,73850.0,0.25881904510252074,0.9659258262890683
2024-01-10 02:00:00+00:00,65186.0,68950.0,67618.0,0.0,2763.09,0.0,2432.0,61367.0,63712.0,63984.0,2763.09,2800.06,2790.55,2912.64,71850.0,71600.0,73750.0,0.49999999999999994,0.8660254037844387
2024-01-10 03:00:00+00:00,64182.0,67600.0,66634.0,0.0,2730.18,0.0,2452.0,60468.0,61367.0,63712.0,2730.18,2763.09,2800.06,2790.55,68950.0,71850.0,71600.0,0.7071067811865476,0.7071067811865476
2024-01-10 04:00:00+00:00,66384.0,68750.0,68895.0,0.0,2691.2,0.0,2511.0,63040.0,60468.0,61367.0,2691.2,2730.18,2763.09,2800.06,67600.0,68950.0,71850.0,0.8660254037844386,0.5000000000000001
2024-01-10 05:00:00+00:00,71021.0,73300.0,73655.0,0.0,2688.73,0.0,2634.0,68418.0,63040.0,60468.0,2688.73,2691.2,2730.18,2763.09,68750.0,67600.0,68950.0,0.9659258262890683,0.25881904510252074
2024-01-10 06:00:00+00:00,75679.0,78600.0,78398.0,0.0,2676.93,0.0,2719.0,73865.0,68418.0,63040.0,2676.93,2688.73,2691.2,2730.18,73300.0,68750.0,67600.0,1.0,6.123233995736766e-17
2024-01-10 07:00:00+00:00,78567.0,82600.0,81460.0,0.0,2686.49,300.0,2593.0,76146.0,73865.0,68418.0,2686.49,2676.93,2688.73,2691.2,78600.0,73300.0,68750.0,0.9659258262890683,-0.25881904510252063
2024-01-10 08:00:00+00:00,79500.0,83800.0,82433.0,332.77,2730.23,389.0,2544.0,76845.0,76146.0,73865.0,3063.0,2686.49,2676.93,2688.73,82600.0,78600.0,73300.0,0.8660254037844387,-0.4999999999999998
2024-01-10 09:00:00+00:00,79149.0,84300.0,82420.0,1920.5,2758.92,844.0,2427.0,76222.0,76845.0,76146.0,4679.42,3063.0,2686.49,2676.93,83800.0,82600.0,78600.0,0.7071067811865476,-0.7071067811865475
2024-01-10 10:00:00+00:00,79017.0,84150.0,82436.0,3660.75,2766.71,1039.0,2380.0,74837.0,76222.0,76845.0,6427.46,4679.42,3063.0,2686.49,84300.0,83800.0,82600.0,0.49999999999999994,-0.8660254037844387
2024-01-10 11:00:00+00:00,79382.0,84100.0,82800.0,4774.83,2774.21,1039.0,2379.0,72324.0,74837.0,76222.0,7549.04,6427.46,4679.42,3063.0,84150.0,84300.0,83800.0,0.258819045102521,-0.9659258262890682
2024-01-10 12:00:00+00:00,75865.0,82000.0,80624.0,4920.59,2795.72,2836.0,1923.0,69924.0,72324.0,74837.0,7716.3099999999995,7549.04,6427.46,4679.42,84100.0,84150.0,84300.0,1.2246467991473532e-16,-1.0
